tag,step,value,wall_time
Loss/Discriminator,157379,1.092639684677124,1776656704.4065106
Loss/Discriminator,157387,0.9947757720947266,1776656707.2535934
Loss/Discriminator,157396,1.0882714986801147,1776656710.538432
Loss/Discriminator,157398,1.0075901746749878,1776656711.279477
Loss/Discriminator,157426,1.0050255060195923,1776656721.3918855
Loss/Discriminator,157464,1.0943567752838135,1776656735.2187634
Loss/Discriminator,157473,1.0053236484527588,1776656738.4745903
Loss/Discriminator,157508,1.1893362998962402,1776656751.2396991
Loss/Discriminator,157512,1.0081071853637695,1776656752.7213535
Loss/Discriminator,157549,1.03946053981781,1776656766.0299096
Loss/Discriminator,157567,1.2576581239700317,1776656772.5531068
Loss/Discriminator,157573,1.0324453115463257,1776656774.7478728
Loss/Discriminator,157574,0.9989359378814697,1776656775.1255622
Loss/Discriminator,157625,1.0120563507080078,1776656793.5163102
Loss/Discriminator,157637,1.1193379163742065,1776656797.790475
Loss/Discriminator,157641,1.165521264076233,1776656799.2139125
Loss/Discriminator,157661,1.032789707183838,1776656806.526377
Loss/Discriminator,157696,1.0367025136947632,1776656819.0940497
Loss/Discriminator,157730,1.001071572303772,1776656831.5075996
Loss/Discriminator,157739,1.0947020053863525,1776656834.825843
Loss/Discriminator,157748,1.0023307800292969,1776656838.079225
Loss/Discriminator,157749,1.0111784934997559,1776656838.4459357
Loss/Discriminator,157755,1.0327372550964355,1776656840.6466074
Loss/Discriminator,157763,1.0408506393432617,1776656843.5783985
Loss/Discriminator,157769,0.9915249943733215,1776656845.7987645
Loss/Discriminator,157804,1.0286177396774292,1776656858.5926185
Loss/Discriminator,157808,1.0107660293579102,1776656860.0877154
Loss/Discriminator,157842,1.003218412399292,1776656872.6533768
Loss/Discriminator,157847,1.0154812335968018,1776656874.502736
Loss/Discriminator,157853,1.0384856462478638,1776656876.7328844
Loss/Discriminator,157904,0.9956388473510742,1776656895.7698984
Loss/Discriminator,157964,1.013595700263977,1776656917.3202462
Loss/Discriminator,157990,1.0189822912216187,1776656926.8035543
Loss/Discriminator,158000,1.0093625783920288,1776656930.4739804
Loss/Discriminator,158011,1.001201868057251,1776656934.473815
Loss/Discriminator,158025,0.9833077192306519,1776656939.5539033
Loss/Discriminator,158038,1.006439208984375,1776656944.2929733
Loss/Discriminator,158073,1.0112230777740479,1776656957.290722
Loss/Discriminator,158099,1.0157274007797241,1776656967.072102
Loss/Discriminator,158140,0.9956389665603638,1776656982.0656757
Loss/Discriminator,158141,1.0507827997207642,1776656982.435154
Loss/Discriminator,158167,0.9904636144638062,1776656991.9563692
Loss/Discriminator,158194,1.0205609798431396,1776657001.7917392
Loss/Discriminator,158214,1.0498857498168945,1776657009.0476818
Loss/Discriminator,158221,1.0482110977172852,1776657011.5852063
Loss/Discriminator,158225,1.000216007232666,1776657013.1132238
Loss/Discriminator,158248,1.0309760570526123,1776657021.6475718
Loss/Discriminator,158250,1.0179229974746704,1776657022.3589573
Loss/Discriminator,158251,1.0146853923797607,1776657022.712847
Loss/Discriminator,158275,0.9967289566993713,1776657031.5354624
Loss/Discriminator,158294,1.1033271551132202,1776657038.6457074
Loss/Discriminator,158352,1.1189242601394653,1776657059.8002014
Loss/Discriminator,158355,1.037880539894104,1776657060.8788922
Loss/Discriminator,158362,1.056380033493042,1776657063.4362278
Loss/Discriminator,158368,1.02785325050354,1776657065.5989423
Loss/Discriminator,158371,1.009174108505249,1776657066.6822355
Loss/Discriminator,158409,1.080020546913147,1776657080.6758356
Loss/Discriminator,158412,1.0255506038665771,1776657081.7484756
Loss/Discriminator,158420,1.0234507322311401,1776657084.6303267
Loss/Discriminator,158422,1.0024619102478027,1776657085.4103093
Loss/Discriminator,158448,1.1099069118499756,1776657094.9045167
Loss/Discriminator,158450,1.0342826843261719,1776657095.620813
Loss/Discriminator,158463,1.0128265619277954,1776657100.3396418
Loss/Discriminator,158465,1.0085558891296387,1776657101.073126
Loss/Discriminator,158500,1.0152573585510254,1776657113.7153609
Loss/Discriminator,158503,1.038933515548706,1776657114.777283
Loss/Discriminator,158505,1.1051230430603027,1776657115.476804
Loss/Discriminator,158511,0.988623321056366,1776657117.7380264
Loss/Discriminator,158513,1.0428917407989502,1776657118.5168817
Loss/Discriminator,158521,1.0930397510528564,1776657121.4212189
Loss/Discriminator,158529,1.0283317565917969,1776657124.3123932
Loss/Discriminator,158534,1.017595648765564,1776657126.1597223
Loss/Discriminator,158547,1.0193887948989868,1776657130.887045
Loss/Discriminator,158577,1.009153127670288,1776657141.6366916
Loss/Discriminator,158582,1.0146217346191406,1776657143.4570081
Loss/Discriminator,158608,1.0748330354690552,1776657152.8681908
Loss/Discriminator,158645,1.1841520071029663,1776657166.3188522
Loss/Discriminator,158653,1.1908416748046875,1776657169.253557
Loss/Discriminator,158658,1.020196795463562,1776657171.0290334
Loss/Discriminator,158665,1.0503811836242676,1776657173.5735927
Loss/Discriminator,158697,1.057568073272705,1776657185.012643
Loss/Discriminator,158705,1.0763646364212036,1776657187.9174697
Loss/Discriminator,158709,0.985806941986084,1776657189.3125138
Loss/Discriminator,158715,1.0746325254440308,1776657191.4304545
Loss/Discriminator,158726,1.037436842918396,1776657195.3086166
Loss/Discriminator,158731,1.0065691471099854,1776657197.1023304
Loss/Discriminator,158738,1.1459710597991943,1776657199.643563
Loss/Discriminator,158753,1.053636908531189,1776657205.004469
Loss/Discriminator,158767,0.991374135017395,1776657209.9625125
Loss/Discriminator,158813,1.0023585557937622,1776657226.4321315
Loss/Discriminator,158820,1.0188745260238647,1776657228.977269
Loss/Discriminator,158843,1.0627511739730835,1776657237.276656
Loss/Discriminator,158849,1.0681962966918945,1776657239.4475691
Loss/Discriminator,158904,1.006591558456421,1776657259.4875844
Loss/Discriminator,158906,1.0651702880859375,1776657260.23291
Loss/Discriminator,158914,1.0464502573013306,1776657263.1079464
Loss/Discriminator,158946,1.1264123916625977,1776657274.8156095
Loss/Discriminator,158968,1.0279592275619507,1776657282.7862597
Loss/Discriminator,158974,1.331068992614746,1776657284.9235685
Loss/Discriminator,158991,1.0329331159591675,1776657290.9936955
Loss/Discriminator,159000,1.0440775156021118,1776657294.2590034
Loss/Discriminator,159006,1.0491524934768677,1776657296.4241145
Loss/Discriminator,159020,0.9919988512992859,1776657301.6015124
Loss/Discriminator,159024,1.0680396556854248,1776657303.0775752
Loss/Discriminator,159035,1.089920163154602,1776657306.964004
Loss/Discriminator,159051,0.9940364360809326,1776657312.8552544
Loss/Discriminator,159069,1.078930377960205,1776657319.392243
Loss/Discriminator,159075,1.0064005851745605,1776657321.6074908
Loss/Discriminator,159083,1.0491341352462769,1776657324.7178931
Loss/Discriminator,159107,1.1552789211273193,1776657333.5506494
Loss/Discriminator,159116,1.0074950456619263,1776657336.8712296
Loss/Discriminator,159124,1.069338083267212,1776657339.7780395
Loss/Discriminator,159147,1.009922742843628,1776657348.0781567
Loss/Discriminator,159206,1.1094305515289307,1776657369.5164707
Loss/Discriminator,159238,0.9983070492744446,1776657381.3157542
Loss/Discriminator,159243,1.0221675634384155,1776657383.2108178
Loss/Discriminator,159262,1.017709732055664,1776657390.2552488
Loss/Discriminator,159275,1.059016466140747,1776657395.2780602
Loss/Discriminator,159281,1.014049768447876,1776657397.6331081
Loss/Discriminator,159328,1.0452104806900024,1776657414.6542964
Loss/Discriminator,159362,1.0389355421066284,1776657427.2296128
Loss/Discriminator,159403,1.0106734037399292,1776657442.121912
Loss/Discriminator,159414,1.0088337659835815,1776657446.1092303
Loss/Discriminator,159443,1.0094091892242432,1776657456.810179
Loss/Discriminator,159482,1.033417820930481,1776657470.9352205
Loss/Discriminator,159495,1.0673983097076416,1776657475.7221258
Loss/Discriminator,159505,1.0273172855377197,1776657479.3947384
Loss/Discriminator,159514,1.3495904207229614,1776657482.648222
Loss/Discriminator,159519,1.0363397598266602,1776657484.5174572
Loss/Discriminator,159531,1.2363061904907227,1776657488.8780897
Loss/Discriminator,159546,1.0542387962341309,1776657494.4486437
Loss/Discriminator,159554,1.0626033544540405,1776657497.4548535
Loss/Discriminator,159575,1.0163953304290771,1776657505.0964887
Loss/Discriminator,159590,1.0292563438415527,1776657510.530046
Loss/Discriminator,159633,1.0080900192260742,1776657526.2445645
Loss/Discriminator,159649,1.1947834491729736,1776657532.0851514
Loss/Discriminator,159654,1.0464428663253784,1776657533.885665
Loss/Discriminator,159699,1.0523598194122314,1776657550.3052242
Loss/Discriminator,159704,1.2096734046936035,1776657552.1249416
Loss/Discriminator,159705,1.0477389097213745,1776657552.4834518
Loss/Discriminator,159709,1.0650062561035156,1776657553.9477851
Loss/Discriminator,159710,1.0268795490264893,1776657554.3286927
Loss/Discriminator,159715,1.0128118991851807,1776657556.5245101
Loss/Discriminator,159738,1.008500337600708,1776657565.327569
Loss/Discriminator,159744,1.048438549041748,1776657567.5293615
Loss/Discriminator,159745,1.0083739757537842,1776657567.8894107
Loss/Discriminator,159747,1.005215048789978,1776657568.588262
Loss/Discriminator,159754,1.0113723278045654,1776657571.2519493
Loss/Discriminator,159813,1.0553480386734009,1776657592.7161477
Loss/Discriminator,159840,1.0279768705368042,1776657602.927707
Loss/Discriminator,159851,1.1503424644470215,1776657607.0107908
Loss/Discriminator,159865,1.0137097835540771,1776657612.5121303
Loss/Discriminator,159889,0.9922333359718323,1776657621.7631857
Loss/Discriminator,159932,1.0134670734405518,1776657638.0246415
Loss/Discriminator,159946,1.0156970024108887,1776657643.2617745
Loss/Discriminator,159951,1.0156810283660889,1776657645.3291602
Loss/Discriminator,159954,1.0191657543182373,1776657646.6223752
Loss/Discriminator,159955,1.0652743577957153,1776657647.0527081
Loss/Discriminator,159961,1.063252568244934,1776657649.5562048
Loss/Discriminator,159974,1.3236037492752075,1776657654.4172034
Loss/Discriminator,160029,1.0223044157028198,1776657674.5959547
Loss/Discriminator,160034,1.0061302185058594,1776657676.496866
Loss/Discriminator,160048,1.0432372093200684,1776657682.2077382
Loss/Discriminator,160063,1.0119612216949463,1776657688.0526052
Loss/Discriminator,160076,1.0200037956237793,1776657693.0077236
Loss/Discriminator,160083,1.0087532997131348,1776657695.6186337
Loss/Discriminator,160104,1.0833823680877686,1776657703.5792809
Loss/Discriminator,160132,1.0202243328094482,1776657714.0401912
Loss/Discriminator,160148,1.0360972881317139,1776657719.9792068
Loss/Discriminator,160162,1.01912260055542,1776657725.1036723
Loss/Discriminator,160174,0.9985629916191101,1776657729.375205
Loss/Discriminator,160199,1.0218271017074585,1776657738.2666826
Loss/Discriminator,160203,1.0960674285888672,1776657739.7034256
Loss/Discriminator,160219,1.0010402202606201,1776657745.461072
Loss/Discriminator,160243,1.1026952266693115,1776657754.004037
Loss/Discriminator,160252,1.0286362171173096,1776657757.166653
Loss/Discriminator,160278,1.056204915046692,1776657766.4186685
Loss/Discriminator,160296,1.0035563707351685,1776657772.8888466
Loss/Discriminator,160297,0.983124852180481,1776657773.26263
Loss/Discriminator,160332,1.0340334177017212,1776657785.9493523
Loss/Discriminator,160338,1.0867106914520264,1776657788.1772997
Loss/Discriminator,160361,0.9983025789260864,1776657796.5071433
Loss/Discriminator,160368,1.0979360342025757,1776657799.0365767
Loss/Discriminator,160373,1.0104217529296875,1776657800.865288
Loss/Discriminator,160387,0.9931569695472717,1776657805.9413395
Loss/Discriminator,160389,1.0011245012283325,1776657806.698952
Loss/Discriminator,160391,0.9998778700828552,1776657807.4304361
Loss/Discriminator,160393,1.0297629833221436,1776657808.181415
Loss/Discriminator,160395,1.0571882724761963,1776657808.915171
Loss/Discriminator,160409,1.0020970106124878,1776657813.8964245
Loss/Discriminator,160424,1.014153003692627,1776657819.3043652
Loss/Discriminator,160434,1.0840721130371094,1776657822.9406755
Loss/Discriminator,160452,1.0151423215866089,1776657829.4201653
Loss/Discriminator,160458,1.1266043186187744,1776657831.616901
Loss/Discriminator,160491,1.009087324142456,1776657843.6640205
Loss/Discriminator,160493,1.0646052360534668,1776657844.3957686
Loss/Discriminator,160494,0.9962511658668518,1776657844.7634795
Loss/Discriminator,160505,1.2141826152801514,1776657848.70467
Loss/Discriminator,160511,0.9984035491943359,1776657850.833037
Loss/Discriminator,160526,1.1811418533325195,1776657856.151018
Loss/Discriminator,160617,1.0427817106246948,1776657889.1114662
Loss/Discriminator,160630,0.9891105890274048,1776657893.9502852
Loss/Discriminator,160646,0.999395489692688,1776657899.9685917
Loss/Discriminator,160653,1.0047105550765991,1776657902.5798244
Loss/Discriminator,160701,1.0056037902832031,1776657920.8123245
Loss/Discriminator,160707,1.0656425952911377,1776657923.1215463
Loss/Discriminator,160712,1.0706162452697754,1776657924.9608257
Loss/Discriminator,160713,1.0319499969482422,1776657925.319143
Loss/Discriminator,160723,1.003680944442749,1776657929.0555153
Loss/Discriminator,160756,1.017592430114746,1776657941.1160674
Loss/Discriminator,160837,1.0004651546478271,1776657971.4907749
Loss/Discriminator,160855,1.127469539642334,1776657978.1494782
Loss/Discriminator,160862,1.2360360622406006,1776657980.7669744
Loss/Discriminator,160889,1.1541682481765747,1776657991.103042
Loss/Discriminator,160905,1.015223503112793,1776657996.9690933
Loss/Discriminator,160909,1.0077842473983765,1776657998.4278812
Loss/Discriminator,160940,1.0445406436920166,1776658010.0782707
Loss/Discriminator,160949,1.0730807781219482,1776658013.3295405
Loss/Discriminator,160967,1.0548750162124634,1776658019.8503456
Loss/Discriminator,160972,1.0351567268371582,1776658021.6419303
Loss/Discriminator,161003,1.116243600845337,1776658032.9701145
Loss/Discriminator,161007,1.0393342971801758,1776658034.418468
Loss/Discriminator,161031,1.1060295104980469,1776658043.2646797
Loss/Discriminator,161040,1.0036060810089111,1776658046.503661
Loss/Discriminator,161041,1.0846353769302368,1776658046.869614
Loss/Discriminator,161045,1.2260109186172485,1776658048.3477056
Loss/Discriminator,161046,1.3544877767562866,1776658048.7187378
Loss/Discriminator,161066,1.0007476806640625,1776658055.7484431
Loss/Discriminator,161095,1.0114645957946777,1776658066.2378755
Loss/Discriminator,161107,1.0230116844177246,1776658070.7151568
Loss/Discriminator,161114,1.0086318254470825,1776658073.3435392
Loss/Discriminator,161117,0.9864936470985413,1776658074.4626884
Loss/Discriminator,161123,1.0295642614364624,1776658076.6517208
Loss/Discriminator,161167,1.0464080572128296,1776658092.7128778
Loss/Discriminator,161192,1.0067254304885864,1776658101.8342888
Loss/Discriminator,161230,1.0130181312561035,1776658115.5695705
Loss/Discriminator,161248,1.01143479347229,1776658122.0686586
Loss/Discriminator,161257,1.005678653717041,1776658125.314073
Loss/Discriminator,161267,1.028900146484375,1776658129.028525
Loss/Discriminator,161288,1.0513551235198975,1776658136.8072517
Loss/Discriminator,161291,1.0303826332092285,1776658137.9268026
Loss/Discriminator,161312,1.2130866050720215,1776658145.667827
Loss/Discriminator,161347,1.05281400680542,1776658158.3786197
Loss/Discriminator,161357,1.0196603536605835,1776658161.9879951
Loss/Discriminator,161373,1.0052430629730225,1776658167.6972241
Loss/Discriminator,161385,1.0380134582519531,1776658171.9881432
Loss/Discriminator,161404,1.0748887062072754,1776658178.7282882
Loss/Discriminator,161408,1.013812780380249,1776658180.1269693
Loss/Discriminator,161426,1.0549216270446777,1776658186.614208
Loss/Discriminator,161429,1.0657429695129395,1776658187.6466963
Loss/Discriminator,161431,1.0179846286773682,1776658188.3457172
Loss/Discriminator,161444,1.0457203388214111,1776658193.0080159
Loss/Discriminator,161458,1.0711591243743896,1776658198.0060847
Loss/Discriminator,161460,0.9923892021179199,1776658198.7254224
Loss/Discriminator,161475,1.101077675819397,1776658204.0517795
Loss/Discriminator,161492,1.0057028532028198,1776658209.9839466
Loss/Discriminator,161505,1.014407753944397,1776658214.5115683
Loss/Discriminator,161518,1.0062726736068726,1776658219.1299548
Loss/Discriminator,161521,1.0177208185195923,1776658220.201481
Loss/Discriminator,161530,0.993816077709198,1776658223.3277395
Loss/Discriminator,161534,1.0372650623321533,1776658224.7402787
Loss/Discriminator,161566,1.0641496181488037,1776658235.8897555
Loss/Discriminator,161618,1.0522232055664062,1776658254.0811543
Loss/Discriminator,161657,0.9848034381866455,1776658267.7107496
Loss/Discriminator,161675,1.12013578414917,1776658274.055561
Loss/Discriminator,161703,0.9941728115081787,1776658283.8493178
Loss/Discriminator,161726,1.0068011283874512,1776658291.9123154
Loss/Discriminator,161747,1.1843904256820679,1776658299.1646066
Loss/Discriminator,161749,1.0035120248794556,1776658299.8757532
Loss/Discriminator,161811,1.0034430027008057,1776658321.4966762
Loss/Discriminator,161821,0.9856672883033752,1776658324.9700606
Loss/Discriminator,161857,1.0522747039794922,1776658337.5390224
Loss/Discriminator,161870,1.0067944526672363,1776658342.0650668
Loss/Discriminator,161883,0.9911376237869263,1776658346.6109731
Loss/Discriminator,161915,1.0641789436340332,1776658357.7859006
Loss/Discriminator,161939,1.0673245191574097,1776658366.1785154
Loss/Discriminator,161973,1.0220744609832764,1776658378.0577786
Loss/Discriminator,161984,1.0124473571777344,1776658381.899963
Loss/Discriminator,162014,1.0166661739349365,1776658392.3346672
Loss/Discriminator,162019,1.0127909183502197,1776658394.0589879
Loss/Discriminator,162033,1.041215419769287,1776658398.8601267
Loss/Discriminator,162060,1.0084017515182495,1776658408.3194692
Loss/Discriminator,162066,1.0838584899902344,1776658410.4139636
Loss/Discriminator,162081,1.0568828582763672,1776658415.6709075
Loss/Discriminator,162111,0.9964581727981567,1776658426.0696836
Loss/Discriminator,162114,1.0244097709655762,1776658427.1141047
Loss/Discriminator,162121,1.0658202171325684,1776658429.5474002
Loss/Discriminator,162131,1.007093906402588,1776658433.0508053
Loss/Discriminator,162132,1.0785807371139526,1776658433.4160705
Loss/Discriminator,162161,1.0245163440704346,1776658443.6110618
Loss/Discriminator,162163,0.9938186407089233,1776658444.3200517
Loss/Discriminator,162194,1.0170722007751465,1776658455.088945
Loss/Discriminator,162203,1.0276856422424316,1776658458.1866755
Loss/Discriminator,162234,1.0855563879013062,1776658468.9972332
Loss/Discriminator,162271,1.0809944868087769,1776658481.966312
Loss/Discriminator,162280,1.0236661434173584,1776658485.123665
Loss/Discriminator,162343,1.2546777725219727,1776658507.1748354
Loss/Discriminator,162350,1.0038809776306152,1776658509.7185943
Loss/Discriminator,162365,1.0686331987380981,1776658515.1370833
Loss/Discriminator,162372,1.009850025177002,1776658517.524726
Loss/Discriminator,162419,1.0490700006484985,1776658533.9325564
Loss/Discriminator,162442,1.0483722686767578,1776658541.9356885
Loss/Discriminator,162464,0.9892452955245972,1776658549.9158247
Loss/Discriminator,162518,1.0123343467712402,1776658568.7935789
Loss/Discriminator,162539,1.1259746551513672,1776658576.0943267
Loss/Discriminator,162549,1.0126469135284424,1776658579.6073442
Loss/Discriminator,162618,1.1063894033432007,1776658603.7668817
Loss/Discriminator,162647,1.199586033821106,1776658614.0179641
Loss/Discriminator,162668,1.0166460275650024,1776658621.31348
Loss/Discriminator,162716,1.0252302885055542,1776658638.0729616
Loss/Discriminator,162730,1.022153615951538,1776658642.9469812
Loss/Discriminator,162731,1.0216257572174072,1776658643.3046033
Loss/Discriminator,162759,1.0304381847381592,1776658653.0448966
Loss/Discriminator,162777,0.9910464882850647,1776658659.34964
Loss/Discriminator,162793,1.0193605422973633,1776658664.9590323
Loss/Discriminator,162826,1.0207736492156982,1776658676.4301438
Loss/Discriminator,162858,1.0347634553909302,1776658687.5907304
Loss/Discriminator,162884,1.0881118774414062,1776658696.572299
Loss/Discriminator,162901,1.0711004734039307,1776658702.4735594
Loss/Discriminator,162903,1.0113855600357056,1776658703.172391
Loss/Discriminator,162942,1.0637773275375366,1776658716.6599326
Loss/Discriminator,163012,1.0085662603378296,1776658741.1505184
Loss/Discriminator,163018,1.038968801498413,1776658743.247299
Loss/Discriminator,163037,1.0469342470169067,1776658749.8403854
Loss/Discriminator,163059,1.0664474964141846,1776658757.4966972
Loss/Discriminator,163064,1.0601158142089844,1776658759.2457688
Loss/Discriminator,163076,0.999164342880249,1776658763.3795488
Loss/Discriminator,163098,0.9970566034317017,1776658770.9830337
Loss/Discriminator,163111,0.9968515634536743,1776658775.4759686
Loss/Discriminator,163127,0.988904595375061,1776658781.0472155
Loss/Discriminator,163141,1.0114907026290894,1776658785.9818406
Loss/Discriminator,163147,1.019395351409912,1776658788.0573318
Loss/Discriminator,163157,1.0489490032196045,1776658791.5488167
Loss/Discriminator,163166,1.100031852722168,1776658794.74997
Loss/Discriminator,163185,1.0204826593399048,1776658801.373077
Loss/Discriminator,163189,1.0328106880187988,1776658802.7466843
Loss/Discriminator,163191,1.004517912864685,1776658803.4888196
Loss/Discriminator,163231,1.024522304534912,1776658817.388431
Loss/Discriminator,163291,1.0005497932434082,1776658838.1607873
Loss/Discriminator,163317,1.0130624771118164,1776658847.2839062
Loss/Discriminator,163329,1.0132200717926025,1776658851.408008
Loss/Discriminator,163364,1.0137860774993896,1776658863.5556083
Loss/Discriminator,163384,1.0037028789520264,1776658870.5454216
Loss/Discriminator,163396,1.0289661884307861,1776658874.7447152
Loss/Discriminator,163407,1.1455180644989014,1776658878.6274135
Loss/Discriminator,163431,1.132880687713623,1776658887.121081
Loss/Discriminator,163467,1.033475399017334,1776658899.6247044
Loss/Discriminator,163468,1.0484211444854736,1776658899.9805522
Loss/Discriminator,163478,1.016802191734314,1776658903.5480778
Loss/Discriminator,163489,1.0013445615768433,1776658907.4462824
Loss/Discriminator,163507,0.9955689311027527,1776658913.789831
Loss/Discriminator,163624,1.0260175466537476,1776658954.4453578
Loss/Discriminator,163630,1.0548431873321533,1776658956.565629
Loss/Discriminator,163639,0.9972895979881287,1776658959.7387636
Loss/Discriminator,163645,1.016222596168518,1776658961.8426163
Loss/Discriminator,163656,1.005405068397522,1776658965.8284895
Loss/Discriminator,163673,0.9942994117736816,1776658971.8299694
Loss/Discriminator,163693,0.9995984435081482,1776658978.919495
Loss/Discriminator,163746,1.0789647102355957,1776658997.6637743
Loss/Discriminator,163818,1.0203466415405273,1776659023.1671205
Loss/Discriminator,163879,1.0066490173339844,1776659044.8488758
Loss/Discriminator,163881,1.0021727085113525,1776659045.5727012
Loss/Discriminator,163890,0.9932844638824463,1776659048.7785392
Loss/Discriminator,163892,1.011922836303711,1776659049.5229414
Loss/Discriminator,163932,1.1886118650436401,1776659063.782669
Loss/Discriminator,163956,0.9985289573669434,1776659072.327778
Loss/Discriminator,163957,1.0893590450286865,1776659072.7004197
Loss/Discriminator,163973,0.9910885095596313,1776659078.334044
Loss/Discriminator,163997,1.012805700302124,1776659086.9402885
Loss/Discriminator,164031,1.0545552968978882,1776659098.9990363
Loss/Discriminator,164046,1.0197398662567139,1776659104.329206
Loss/Discriminator,164071,1.0345981121063232,1776659113.2074244
Loss/Discriminator,164089,1.0555325746536255,1776659119.5828495
Loss/Discriminator,164104,1.0130670070648193,1776659124.9371579
Loss/Discriminator,164143,1.0896875858306885,1776659138.8051283
Loss/Discriminator,164146,1.0474923849105835,1776659139.8613398
Loss/Discriminator,164175,1.0369929075241089,1776659150.2488828
Loss/Discriminator,164181,1.0156528949737549,1776659152.4551322
Loss/Discriminator,164189,1.0206174850463867,1776659155.2688158
Loss/Discriminator,164207,1.0117335319519043,1776659161.8313766
Loss/Discriminator,164217,1.160165548324585,1776659165.3722246
Loss/Discriminator,164221,1.0445494651794434,1776659166.7847822
Loss/Discriminator,164222,1.07333505153656,1776659167.1520343
Loss/Discriminator,164224,0.9978494644165039,1776659167.875029
Loss/Discriminator,164239,1.0085678100585938,1776659173.2208
Loss/Discriminator,164244,1.0811214447021484,1776659175.0303555
Loss/Discriminator,164258,1.0171581506729126,1776659180.0968359
Loss/Discriminator,164310,1.0184602737426758,1776659198.570196
Loss/Discriminator,164319,1.0088629722595215,1776659201.77502
Loss/Discriminator,164324,1.09882652759552,1776659203.514345
Loss/Discriminator,164330,1.006240963935852,1776659205.683452
Loss/Discriminator,164459,0.9990519285202026,1776659251.7746131
Loss/Discriminator,164461,1.045849323272705,1776659252.4848616
Loss/Discriminator,164469,1.0321235656738281,1776659255.292864
Loss/Discriminator,164488,1.0657577514648438,1776659262.0585485
Loss/Discriminator,164515,1.0205929279327393,1776659271.6576762
Loss/Discriminator,164529,1.0113985538482666,1776659276.6369362
Loss/Discriminator,164545,1.0473462343215942,1776659282.3404322
Loss/Discriminator,164558,1.012878656387329,1776659287.0458038
Loss/Discriminator,164566,1.0365824699401855,1776659289.92125
Loss/Discriminator,164600,1.0996932983398438,1776659302.0678825
Loss/Discriminator,164610,1.0185306072235107,1776659305.514433
Loss/Discriminator,164626,1.0241241455078125,1776659311.1895735
Loss/Discriminator,164654,1.0470750331878662,1776659321.1435218
Loss/Discriminator,164660,1.056378960609436,1776659323.2270365
Loss/Discriminator,164671,1.0129915475845337,1776659327.1182148
Loss/Discriminator,164672,0.992938756942749,1776659327.4596102
Loss/Discriminator,164711,1.0080169439315796,1776659341.3428187
Loss/Discriminator,164718,1.0702240467071533,1776659343.8520386
Loss/Discriminator,164759,1.0180487632751465,1776659358.5767696
Loss/Discriminator,164772,0.9885163307189941,1776659363.1276522
Loss/Discriminator,164776,1.00924813747406,1776659364.5225146
Loss/Discriminator,164792,1.0029914379119873,1776659370.190112
Loss/Discriminator,164822,1.0320544242858887,1776659381.6888158
Loss/Discriminator,164829,1.0661194324493408,1776659384.3567848
Loss/Discriminator,164858,1.0716557502746582,1776659395.014578
Loss/Discriminator,164882,1.0521562099456787,1776659403.421255
Loss/Discriminator,164886,1.0082662105560303,1776659404.905378
Loss/Discriminator,164917,0.9962674975395203,1776659415.6529775
Loss/Discriminator,164932,1.0260119438171387,1776659420.8138816
Loss/Discriminator,164961,1.023131251335144,1776659430.8494446
Loss/Discriminator,164971,1.0447113513946533,1776659434.2794635
Loss/Discriminator,164974,1.0033336877822876,1776659435.3307498
Loss/Discriminator,164998,1.0010194778442383,1776659443.608635
Loss/Discriminator,165010,1.0158385038375854,1776659447.7727177
Loss/Discriminator,165013,1.0441956520080566,1776659448.8000722
Loss/Discriminator,165017,1.0191607475280762,1776659450.1713102
Loss/Discriminator,165029,1.0068001747131348,1776659454.3247674
Loss/Discriminator,165032,1.081665277481079,1776659455.3649366
Loss/Discriminator,165033,1.0417641401290894,1776659455.737997
Loss/Discriminator,165075,0.9946593046188354,1776659470.3451278
Loss/Discriminator,165099,1.0988966226577759,1776659478.609945
Loss/Discriminator,165101,0.9946284890174866,1776659479.272807
Loss/Discriminator,165104,0.9999962449073792,1776659480.309177
Loss/Discriminator,165111,0.9911675453186035,1776659482.7189043
Loss/Discriminator,165114,1.0406131744384766,1776659483.7651598
Loss/Discriminator,165141,1.0468437671661377,1776659493.1442342
Loss/Discriminator,165142,1.005627155303955,1776659493.5000772
Loss/Discriminator,165160,1.0987082719802856,1776659499.6310625
Loss/Discriminator,165205,1.0187439918518066,1776659515.3104272
Loss/Discriminator,165211,1.0193684101104736,1776659517.3698316
Loss/Discriminator,165248,1.0060865879058838,1776659530.2372665
Loss/Discriminator,165255,1.0066065788269043,1776659532.689161
Loss/Discriminator,165270,1.0621813535690308,1776659537.9107058
Loss/Discriminator,165327,1.0161114931106567,1776659557.6933153
Loss/Discriminator,165334,1.0063769817352295,1776659560.123538
Loss/Discriminator,165365,1.2094041109085083,1776659570.8993335
Loss/Discriminator,165375,1.1123710870742798,1776659574.400405
Loss/Discriminator,165405,1.053350567817688,1776659584.8386302
Loss/Discriminator,165418,1.0482206344604492,1776659589.4172235
Loss/Discriminator,165440,1.0445994138717651,1776659597.052129
Loss/Discriminator,165450,1.0213967561721802,1776659600.5501494
Loss/Discriminator,165452,1.0359079837799072,1776659601.2326837
Loss/Discriminator,165472,1.0295785665512085,1776659608.1897304
Loss/Discriminator,165474,1.0034552812576294,1776659608.8958879
Loss/Discriminator,165477,1.0637807846069336,1776659609.9428153
Loss/Discriminator,165524,0.9839649796485901,1776659626.335864
